CPE,cluster,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000032936135ZT,,dia_util,0.74,0.87,0.3,-0.44,-0.44,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000032936179SK,,dia_util,1.14,1.26,0.3,-0.41,-0.41,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000032936192QB,,dia_util,1.17,1.33,0.3,-0.53,-0.53,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000032936226VE,,dia_util,1.94,2.3,0.3,-1.18,-1.18,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000032936306KX,2.0,dia_util,2.05,2.34,0.3,-0.96,-0.96,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000032936341EE,,dia_util,2.84,3.36,0.71,-0.72,-0.72,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000032936363TK,,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000032936385RC,,dia_util,3.03,3.46,0.35,-1.24,-1.24,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000032936421AX,,dia_util,1.75,1.85,0.3,-0.34,-0.34,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000032936465MP,,dia_util,1.98,2.32,0.3,-1.16,-1.16,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033074862LZ,0.0,dia_util,9.2,8.52,1.22,0.56,0.56,normal,acima,alta,45,histórico dia_util,2.0
PT0002000033137461GF,,dia_util,1.47,1.58,0.3,-0.36,-0.36,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033143974BB,,dia_util,2.02,2.28,0.3,-0.86,-0.86,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033143996NX,,dia_util,0.71,0.8,0.3,-0.32,-0.32,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033144009JT,,dia_util,1.25,1.43,0.3,-0.61,-0.61,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033173784LJ,,dia_util,2.71,3.01,0.3,-0.99,-0.99,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033173829KN,,dia_util,1.23,1.47,0.3,-0.81,-0.81,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033173831KZ,,dia_util,1.68,1.85,0.3,-0.57,-0.57,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033173911WW,,dia_util,1.27,1.45,0.3,-0.6,-0.6,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033173944AN,,dia_util,0.68,0.82,0.3,-0.45,-0.45,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033173966GB,,dia_util,1.07,1.23,0.3,-0.53,-0.53,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033174003YW,,dia_util,1.64,1.86,0.3,-0.73,-0.73,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033174036FN,,dia_util,0.61,0.7,0.3,-0.33,-0.33,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033174069PE,,dia_util,2.59,2.96,0.3,-1.2,-1.2,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033174093XT,,dia_util,1.09,1.24,0.3,-0.51,-0.51,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033174138BE,,dia_util,0.78,0.9,0.3,-0.37,-0.37,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033174149NX,,dia_util,1.55,1.77,0.3,-0.73,-0.73,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033174151NN,,dia_util,1.41,1.63,0.3,-0.73,-0.73,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033174173JB,,dia_util,1.7,1.96,0.3,-0.88,-0.88,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033174184JE,,dia_util,3.11,3.48,0.35,-1.06,-1.06,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033180983XJ,,dia_util,1.51,1.69,0.3,-0.58,-0.58,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181018NW,,dia_util,2.55,2.93,0.3,-1.28,-1.28,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181086SR,,dia_util,2.0,2.29,0.3,-0.95,-0.95,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181109QR,,dia_util,2.19,2.51,0.3,-1.08,-1.08,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181224KR,,dia_util,1.11,1.27,0.3,-0.52,-0.52,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181257EB,,dia_util,4.24,5.1,1.24,-0.69,-0.69,normal,abaixo,alta,24,histórico dia_util,2.0
PT0002000033181281TN,,dia_util,2.96,3.38,0.34,-1.22,-1.22,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181292RT,,dia_util,0.74,0.85,0.3,-0.36,-0.36,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181326WB,,dia_util,2.54,2.41,0.3,0.42,0.42,normal,acima,alta,40,histórico dia_util,2.0
PT0002000033181359AK,,dia_util,1.64,1.89,0.3,-0.85,-0.85,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181394MX,,dia_util,0.9,1.03,0.3,-0.43,-0.43,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181543BK,,dia_util,0.56,0.63,0.3,-0.24,-0.24,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181587JL,,dia_util,1.88,2.09,0.3,-0.71,-0.71,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181598ZF,,dia_util,0.43,0.5,0.3,-0.24,-0.24,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181645QP,,dia_util,0.84,0.97,0.3,-0.42,-0.42,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181736CF,,dia_util,2.86,3.25,0.32,-1.2,-1.2,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181747CH,,dia_util,4.62,5.94,0.8,-1.65,-1.65,normal,abaixo,alta,33,histórico dia_util,2.0
PT0002000033181782EF,,dia_util,1.2,1.4,0.3,-0.67,-0.67,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181884AV,,dia_util,0.84,0.97,0.3,-0.41,-0.41,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181929MQ,,dia_util,6.74,7.72,0.77,-1.26,-1.26,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181931MH,,dia_util,0.4,0.46,0.3,-0.19,-0.19,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181942YY,,dia_util,0.96,1.07,0.3,-0.38,-0.38,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181953YV,,dia_util,1.02,1.15,0.3,-0.44,-0.44,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033181964FM,,dia_util,2.24,2.55,0.3,-1.02,-1.02,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033182001PL,,dia_util,0.51,0.58,0.3,-0.23,-0.23,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033182012DF,,dia_util,3.01,3.41,0.34,-1.16,-1.16,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033182078NG,,dia_util,5.23,6.1,0.61,-1.42,-1.42,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033182089NS,,dia_util,1.75,2.0,0.3,-0.84,-0.84,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033182091NV,,dia_util,1.31,1.49,0.3,-0.57,-0.57,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033186061RP,,dia_util,6.11,6.9,0.69,-1.15,-1.15,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033186141GL,,dia_util,0.88,1.0,0.3,-0.42,-0.42,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000033186152MF,,dia_util,0.8,0.92,0.3,-0.39,-0.39,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000052543452BR,,dia_util,0.45,0.51,0.3,-0.19,-0.19,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000052545458YY,,dia_util,1.16,1.32,0.3,-0.57,-0.57,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000052546155JJ,,dia_util,4.48,5.09,0.51,-1.2,-1.2,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000052546747QF,,dia_util,2.33,2.65,0.3,-1.06,-1.06,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000052547295VA,,dia_util,0.35,0.46,0.3,-0.36,-0.36,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000052547821VT,,dia_util,1.7,1.95,0.3,-0.82,-0.82,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000052548482EV,,dia_util,1.87,2.14,0.3,-0.9,-0.9,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000052548675PA,,dia_util,0.65,0.74,0.3,-0.32,-0.32,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000052937418MT,,dia_util,1.14,1.29,0.3,-0.49,-0.49,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000052949226ND,,dia_util,1.19,1.35,0.3,-0.55,-0.55,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000053041682FM,,dia_util,0.36,0.41,0.3,-0.16,-0.16,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000053043996SL,,dia_util,0.17,0.19,0.3,-0.08,-0.08,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000053081053VT,,dia_util,0.68,0.77,0.3,-0.32,-0.32,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000065282732YH,,dia_util,0.27,0.31,0.3,-0.13,-0.13,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000065282765PM,,dia_util,0.77,0.9,0.3,-0.41,-0.41,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000065528253DZ,,dia_util,0.76,0.87,0.3,-0.37,-0.37,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000065533466YY,,dia_util,0.65,0.74,0.3,-0.31,-0.31,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000065591876SL,,dia_util,0.95,1.06,0.3,-0.39,-0.39,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000066808543ZD,,dia_util,0.7,0.8,0.3,-0.31,-0.31,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000066808623VC,,dia_util,1.93,2.19,0.3,-0.86,-0.86,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000067324104MW,,dia_util,2.55,2.88,0.3,-1.1,-1.1,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000067759766VK,,dia_util,1.27,1.48,0.3,-0.68,-0.68,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000068855003AK,,dia_util,8.84,6.37,1.01,2.45,2.45,desvio,acima,alta,45,histórico dia_util,2.0
PT0002000068856267NC,,dia_util,17.1,16.4,3.07,0.23,0.23,normal,acima,alta,45,histórico dia_util,2.0
PT0002000068856655YV,0.0,dia_util,1.23,1.83,0.45,-1.34,-1.34,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000068856781NM,0.0,dia_util,26.99,20.61,11.26,0.57,0.57,normal,acima,alta,45,histórico dia_util,2.0
PT0002000068856826ZG,,dia_util,31.92,27.97,9.54,0.41,0.41,normal,acima,alta,45,histórico dia_util,2.0
PT0002000068856872QG,1.0,dia_util,0.07,0.13,0.3,-0.2,-0.2,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000068856906VS,0.0,dia_util,6.43,5.81,1.95,0.32,0.32,normal,acima,alta,45,histórico dia_util,2.0
PT0002000068856952LS,2.0,dia_util,0.15,0.41,0.42,-0.63,-0.63,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000068856974CZ,,dia_util,5.28,6.0,1.01,-0.71,-0.71,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000068857099AR,1.0,dia_util,3.2,4.29,0.57,-1.92,-1.92,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000068857897ZV,0.0,dia_util,15.29,13.84,2.85,0.51,0.51,normal,acima,alta,45,histórico dia_util,2.0
PT0002000068857909SY,1.0,dia_util,4.76,4.76,1.18,0.0,0.0,normal,acima,alta,45,histórico dia_util,2.0
PT0002000068858231YY,,dia_util,19.46,17.34,4.93,0.43,0.43,normal,acima,alta,45,histórico dia_util,2.0
PT0002000068858674WN,,dia_util,13.21,11.97,3.43,0.36,0.36,normal,acima,alta,45,histórico dia_util,2.0
PT0002000068859187RL,0.0,dia_util,9.58,8.55,1.56,0.66,0.66,normal,acima,alta,45,histórico dia_util,2.0
PT0002000068859325FL,1.0,dia_util,22.83,21.68,5.97,0.19,0.19,normal,acima,alta,45,histórico dia_util,2.0
PT0002000068859382XF,0.0,dia_util,25.9,24.9,5.23,0.19,0.19,normal,acima,alta,45,histórico dia_util,2.0
PT0002000068859393XH,1.0,dia_util,24.35,27.68,5.12,-0.65,-0.65,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000068859597LS,0.0,dia_util,29.27,26.84,6.93,0.35,0.35,normal,acima,alta,45,histórico dia_util,2.0
PT0002000068870107QZ,,dia_util,1.46,1.65,0.3,-0.64,-0.64,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000069306798MG,,dia_util,0.26,0.3,0.3,-0.12,-0.12,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000069338479WZ,,dia_util,0.86,0.92,0.3,-0.21,-0.21,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000069802246HD,,dia_util,3.25,3.68,0.37,-1.17,-1.17,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000071320121WE,,dia_util,0.95,1.08,0.3,-0.41,-0.41,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000071896778MT,0.0,dia_util,5.54,12.29,8.87,-0.76,-0.76,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000072062898MZ,,dia_util,0.21,0.49,0.38,-0.74,-0.74,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000072360785PM,,dia_util,0.46,0.54,0.3,-0.28,-0.28,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000072905653PA,,dia_util,1.19,1.35,0.3,-0.52,-0.52,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000072907284XR,,dia_util,0.93,1.12,0.3,-0.64,-0.64,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000072927102CQ,,dia_util,0.29,0.33,0.3,-0.14,-0.14,normal,abaixo,alta,38,histórico dia_util,2.0
PT0002000073231742VK,0.0,dia_util,6.1,5.5,0.8,0.76,0.76,normal,acima,alta,45,histórico dia_util,2.0
PT0002000073432223VB,,dia_util,1.04,1.18,0.3,-0.49,-0.49,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000073481266XH,0.0,dia_util,5.47,5.29,0.53,0.33,0.33,normal,acima,alta,45,histórico dia_util,2.0
PT0002000073573036KH,,dia_util,49.96,48.12,4.81,0.38,0.38,normal,acima,alta,45,histórico dia_util,2.0
PT0002000073717386HC,,dia_util,5.96,4.65,1.37,0.96,0.96,normal,acima,alta,45,histórico dia_util,2.0
PT0002000073720434JD,,dia_util,23.31,12.67,6.2,1.72,1.72,normal,acima,alta,45,histórico dia_util,2.0
PT0002000073961094BC,,dia_util,1.91,2.19,0.3,-0.92,-0.92,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000073961128JP,,dia_util,0.33,0.38,0.3,-0.16,-0.16,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000074499424AN,,dia_util,5.2,5.96,0.6,-1.28,-1.28,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000074516162HY,,dia_util,1.26,1.37,0.3,-0.37,-0.37,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000075637532JB,0.0,dia_util,5.65,5.35,1.23,0.24,0.24,normal,acima,alta,45,histórico dia_util,2.0
PT0002000076063444QD,,dia_util,1.34,1.53,0.3,-0.64,-0.64,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000076134941LE,,dia_util,0.56,0.64,0.3,-0.27,-0.27,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000076549647HS,,dia_util,0.21,0.24,0.3,-0.1,-0.1,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000076593445JK,,dia_util,1.42,1.63,0.3,-0.72,-0.72,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000076595464DQ,,dia_util,3.5,4.04,0.4,-1.33,-1.33,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000076805404YN,,dia_util,0.71,0.8,0.3,-0.28,-0.28,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000076805608SD,,dia_util,0.23,0.26,0.3,-0.11,-0.11,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000077111709FA,,dia_util,0.92,1.01,0.3,-0.32,-0.32,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000077111733PG,,dia_util,0.35,0.43,0.3,-0.27,-0.27,normal,abaixo,alta,31,histórico dia_util,2.0
PT0002000077296616LJ,,dia_util,0.9,1.01,0.3,-0.38,-0.38,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000077297266RL,,dia_util,1.91,2.26,0.3,-1.16,-1.16,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000077297335GL,,dia_util,3.33,3.86,0.39,-1.37,-1.37,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000077348081AG,,dia_util,14.86,18.03,5.28,-0.6,-0.6,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000077394934QY,0.0,dia_util,19.14,20.02,2.0,-0.44,-0.44,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000077586937SM,,dia_util,1.25,1.56,0.3,-1.01,-1.01,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000077647404EM,1.0,dia_util,10.1,9.16,2.85,0.33,0.33,normal,acima,alta,45,histórico dia_util,2.0
PT0002000078140706BA,,dia_util,10.04,9.29,3.43,0.22,0.22,normal,acima,alta,45,histórico dia_util,2.0
PT0002000078207354XC,1.0,dia_util,4.19,3.59,0.96,0.63,0.63,normal,acima,alta,45,histórico dia_util,2.0
PT0002000078233981HJ,1.0,dia_util,4.19,3.46,0.68,1.07,1.07,normal,acima,alta,45,histórico dia_util,2.0
PT0002000078294957RQ,0.0,dia_util,6.64,5.81,1.25,0.66,0.66,normal,acima,alta,45,histórico dia_util,2.0
PT0002000078424866ZK,,dia_util,6.29,7.19,0.72,-1.24,-1.24,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000078441876HB,0.0,dia_util,265.82,234.25,29.54,1.07,1.07,normal,acima,alta,45,histórico dia_util,2.0
PT0002000078618376XD,,dia_util,1.65,1.05,0.3,2.01,2.01,desvio,acima,alta,40,histórico dia_util,2.0
PT0002000078980058AQ,,dia_util,1.79,1.86,0.3,-0.25,-0.25,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000079469719HF,,dia_util,31.68,32.15,3.22,-0.15,-0.15,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000079471477WV,,dia_util,4.02,2.88,0.91,1.24,1.24,normal,acima,alta,40,histórico dia_util,2.0
PT0002000079471581FY,,dia_util,2.96,3.31,0.33,-1.07,-1.07,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000080238674DA,,dia_util,1.58,1.8,0.3,-0.74,-0.74,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000080276117GW,,dia_util,2.28,2.6,0.3,-1.07,-1.07,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000080461298MX,,dia_util,2.57,2.93,0.3,-1.2,-1.2,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000081344542CP,1.0,dia_util,1.91,4.01,0.84,-2.51,-2.51,desvio,abaixo,alta,45,histórico dia_util,2.0
PT0002000081398935QY,,dia_util,0.82,0.94,0.3,-0.39,-0.39,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000081722388AX,,dia_util,3.08,3.52,0.35,-1.25,-1.25,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000081997398TD,0.0,dia_util,27.65,26.35,4.51,0.29,0.29,normal,acima,alta,45,histórico dia_util,2.0
PT0002000082549706RH,0.0,dia_util,4.93,5.99,0.75,-1.41,-1.41,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000083148707DF,,dia_util,6.0,6.93,0.69,-1.34,-1.34,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000084047066ZD,,dia_util,0.41,0.46,0.3,-0.16,-0.16,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000084047077ZC,,dia_util,4.21,4.76,0.48,-1.15,-1.15,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000084047099SL,,dia_util,1.09,1.23,0.3,-0.47,-0.47,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000085216752VF,,dia_util,0.65,0.75,0.3,-0.32,-0.32,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000085878838FS,,dia_util,3.09,3.48,0.35,-1.12,-1.12,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000085879034QG,,dia_util,1.03,1.17,0.3,-0.45,-0.45,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000085879056VA,,dia_util,0.12,0.14,0.3,-0.09,-0.09,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000086712913TH,,dia_util,1.2,1.33,0.3,-0.43,-0.43,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000087509609RV,,dia_util,1.0,1.15,0.3,-0.49,-0.49,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000087509611RL,,dia_util,0.78,0.9,0.3,-0.39,-0.39,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000087509622WF,,dia_util,1.84,2.12,0.3,-0.94,-0.94,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000087509666GM,,dia_util,0.01,0.0,0.3,0.03,0.03,normal,acima,alta,40,histórico dia_util,2.0
PT0002000087509688MG,,dia_util,2.15,2.44,0.3,-0.99,-0.99,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000087844686BF,,dia_util,2.14,2.45,0.3,-1.01,-1.01,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000087844697BH,,dia_util,2.48,2.76,0.3,-0.92,-0.92,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000087844711ND,,dia_util,0.94,1.1,0.3,-0.53,-0.53,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000089588024TZ,,dia_util,1.06,1.22,0.3,-0.56,-0.56,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000089588046RJ,,dia_util,1.27,1.45,0.3,-0.6,-0.6,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000100113293JT,0.0,dia_util,37.65,38.91,3.89,-0.33,-0.33,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000101964938LF,0.0,dia_util,5.48,5.1,0.51,0.75,0.75,normal,acima,alta,45,histórico dia_util,2.0
PT0002000102325527BW,,dia_util,2.15,2.41,0.3,-0.87,-0.87,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000102367112WA,,dia_util,1.48,1.68,0.3,-0.69,-0.69,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000102462268EP,,dia_util,0.73,0.8,0.3,-0.23,-0.23,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000102936404ME,1.0,dia_util,4.24,4.9,0.49,-1.35,-1.35,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000103026532ZJ,,dia_util,0.85,0.97,0.3,-0.42,-0.42,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000103476489GK,,dia_util,1.9,2.13,0.3,-0.75,-0.75,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000103647515BL,,dia_util,0.2,0.24,0.3,-0.15,-0.15,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000104441112QR,,dia_util,0.09,0.11,0.3,-0.04,-0.04,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000104466334PS,,dia_util,0.27,0.28,0.3,-0.05,-0.05,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000105067638RF,,dia_util,0.14,0.16,0.3,-0.07,-0.07,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000105483259QH,1.0,dia_util,0.12,0.47,0.3,-1.15,-1.15,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000105580814AF,,dia_util,1.61,1.81,0.3,-0.67,-0.67,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000105712308QX,,dia_util,0.53,0.61,0.3,-0.26,-0.26,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000106102375RC,,dia_util,12.79,10.43,1.71,1.38,1.38,normal,acima,alta,45,histórico dia_util,2.0
PT0002000106706086FG,,dia_util,0.31,0.35,0.3,-0.15,-0.15,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000107046231FW,0.0,dia_util,3.92,3.6,0.75,0.42,0.42,normal,acima,alta,45,histórico dia_util,2.0
PT0002000107172384HT,1.0,dia_util,6.23,5.34,1.51,0.59,0.59,normal,acima,alta,45,histórico dia_util,2.0
PT0002000107211573LC,,dia_util,0.67,0.75,0.3,-0.29,-0.29,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000107676749GK,,dia_util,1.83,2.08,0.3,-0.84,-0.84,normal,abaixo,alta,40,histórico dia_util,2.0
