CPE,cluster,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000033144009JT,,fim_semana,3.3,1.42,0.3,6.26,6.26,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033173784LJ,,fim_semana,7.13,3.01,0.3,10.0,13.67,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033173829KN,,fim_semana,3.23,1.46,0.3,5.91,5.91,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033173831KZ,,fim_semana,4.62,1.84,0.3,9.25,9.25,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033173911WW,,fim_semana,3.35,1.45,0.3,6.33,6.33,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033173944AN,,fim_semana,1.82,0.82,0.3,3.32,3.32,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033173966GB,,fim_semana,2.78,1.24,0.3,5.14,5.14,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033174003YW,,fim_semana,4.36,1.86,0.3,8.32,8.32,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033174036FN,,fim_semana,1.59,0.7,0.3,2.95,2.95,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033174069PE,,fim_semana,6.86,2.95,0.3,10.0,13.03,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033174093XT,,fim_semana,2.88,1.24,0.3,5.48,5.48,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033174138BE,,fim_semana,2.08,0.89,0.3,3.94,3.94,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033174149NX,,fim_semana,4.13,1.77,0.3,7.89,7.89,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033174151NN,,fim_semana,3.72,1.62,0.3,6.99,6.99,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033174173JB,,fim_semana,4.42,1.96,0.3,8.2,8.2,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033174184JE,,fim_semana,8.27,3.46,0.35,10.0,13.86,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033180983XJ,,fim_semana,3.95,1.84,0.59,3.57,3.57,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181018NW,,fim_semana,6.74,2.94,0.3,10.0,12.68,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181086SR,,fim_semana,5.28,2.29,0.3,9.96,9.96,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181109QR,,fim_semana,5.8,2.51,0.3,10.0,10.97,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181224KR,,fim_semana,2.93,1.27,0.3,5.56,5.56,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181257EB,,fim_semana,11.28,4.92,0.49,10.0,12.94,desvio,acima,baixa,8,histórico fim_semana (poucos dados),2.5
PT0002000033181281TN,,fim_semana,7.91,3.24,0.63,7.45,7.45,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181292RT,,fim_semana,1.97,0.85,0.3,3.73,3.73,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181326WB,,fim_semana,6.69,2.35,0.35,10.0,12.44,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181359AK,,fim_semana,4.35,1.85,0.3,8.33,8.33,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181394MX,,fim_semana,2.37,1.02,0.3,4.5,4.5,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181543BK,,fim_semana,1.52,0.63,0.3,2.95,2.95,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181587JL,,fim_semana,4.98,2.29,0.75,3.6,3.6,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181598ZF,,fim_semana,1.12,0.49,0.3,2.07,2.07,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000033181645QP,,fim_semana,2.23,0.97,0.3,4.21,4.21,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181736CF,,fim_semana,7.6,3.25,0.32,10.0,13.42,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181747CH,,fim_semana,12.29,5.85,0.58,10.0,11.02,desvio,acima,alta,12,histórico fim_semana,2.5
PT0002000033181782EF,,fim_semana,3.18,1.4,0.3,5.93,5.93,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181884AV,,fim_semana,2.29,0.97,0.3,4.39,4.39,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181929MQ,,fim_semana,17.78,7.67,0.77,10.0,13.17,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181931MH,,fim_semana,1.07,0.46,0.3,2.02,2.02,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000033181942YY,,fim_semana,2.53,1.07,0.3,4.84,4.84,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181953YV,,fim_semana,2.92,1.17,0.3,5.83,5.83,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033181964FM,,fim_semana,6.16,2.56,0.3,10.0,12.0,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033182001PL,,fim_semana,1.34,0.58,0.3,2.56,2.56,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033182012DF,,fim_semana,8.05,3.48,0.35,10.0,13.13,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033182078NG,,fim_semana,13.84,6.03,0.6,10.0,12.97,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033182089NS,,fim_semana,4.63,2.0,0.3,8.76,8.76,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033182091NV,,fim_semana,3.49,1.49,0.3,6.67,6.67,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033186061RP,,fim_semana,16.6,6.87,0.69,10.0,14.16,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033186141GL,,fim_semana,2.33,1.0,0.3,4.42,4.42,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000033186152MF,,fim_semana,2.12,0.92,0.3,4.02,4.02,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000052543452BR,,fim_semana,1.2,0.51,0.3,2.29,2.29,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000052545458YY,,fim_semana,3.04,1.33,0.3,5.7,5.7,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000052546155JJ,,fim_semana,11.9,5.1,0.51,10.0,13.35,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000052546747QF,,fim_semana,6.19,2.64,0.3,10.0,11.82,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000052547295VA,,fim_semana,0.97,0.47,0.3,1.66,1.66,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000052547821VT,,fim_semana,4.5,1.95,0.3,8.5,8.5,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000052548482EV,,fim_semana,4.94,2.14,0.3,9.33,9.33,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000052548675PA,,fim_semana,1.7,0.73,0.3,3.2,3.2,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000052937418MT,,fim_semana,3.04,1.3,0.3,5.81,5.81,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000052949226ND,,fim_semana,3.1,1.35,0.3,5.86,5.86,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000053041682FM,,fim_semana,0.97,0.41,0.3,1.85,1.85,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000053043996SL,,fim_semana,0.44,0.19,0.3,0.83,0.83,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000053081053VT,,fim_semana,1.76,0.78,0.3,3.29,3.29,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000065282732YH,,fim_semana,0.73,0.31,0.3,1.38,1.38,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000065282765PM,,fim_semana,2.09,0.9,0.3,3.96,3.96,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000065528253DZ,,fim_semana,2.03,0.87,0.3,3.86,3.86,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000065533466YY,,fim_semana,1.72,0.74,0.3,3.25,3.25,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000065591876SL,,fim_semana,2.52,1.07,0.3,4.84,4.84,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000066808543ZD,,fim_semana,1.85,0.8,0.3,3.5,3.5,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000066808623VC,,fim_semana,4.96,2.18,0.3,9.25,9.25,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000067324104MW,,fim_semana,6.7,2.87,0.3,10.0,12.76,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000067759766VK,,fim_semana,3.44,1.46,0.3,6.6,6.6,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000068855003AK,,fim_semana,3.45,3.33,0.45,0.25,0.25,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000068856267NC,,fim_semana,8.84,7.97,0.99,0.89,0.89,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000068856655YV,0.0,fim_semana,0.9,0.85,0.4,0.12,0.12,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000068856781NM,0.0,fim_semana,25.03,20.14,9.64,0.51,0.51,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000068856826ZG,,fim_semana,27.23,23.83,8.9,0.38,0.38,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000068856872QG,1.0,fim_semana,0.07,0.25,0.3,-0.59,-0.59,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000068856906VS,0.0,fim_semana,5.78,5.51,3.39,0.08,0.08,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000068856952LS,2.0,fim_semana,0.03,0.39,0.46,-0.78,-0.78,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000068856974CZ,,fim_semana,3.15,2.92,0.3,0.75,0.75,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000068857099AR,1.0,fim_semana,2.42,3.86,0.57,-2.53,-2.53,desvio,abaixo,alta,17,histórico fim_semana,2.5
PT0002000068857897ZV,0.0,fim_semana,9.68,7.43,0.87,2.58,2.58,desvio,acima,alta,17,histórico fim_semana,2.5
PT0002000068857909SY,1.0,fim_semana,2.19,3.65,1.82,-0.8,-0.8,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000068858231YY,,fim_semana,5.44,5.54,0.56,-0.17,-0.17,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000068858674WN,,fim_semana,3.25,3.8,0.45,-1.22,-1.22,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000068859187RL,0.0,fim_semana,2.38,2.52,0.67,-0.22,-0.22,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000068859325FL,1.0,fim_semana,18.96,17.13,5.33,0.34,0.34,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000068859382XF,0.0,fim_semana,10.14,10.4,1.04,-0.25,-0.25,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000068859393XH,1.0,fim_semana,19.92,23.09,8.37,-0.38,-0.38,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000068859597LS,0.0,fim_semana,12.86,12.64,2.7,0.08,0.08,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000068870107QZ,,fim_semana,3.98,1.67,0.3,7.69,7.69,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000069306798MG,,fim_semana,0.7,0.3,0.3,1.32,1.32,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000069338479WZ,,fim_semana,2.53,0.93,0.3,5.33,5.33,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000069802246HD,,fim_semana,8.57,3.67,0.37,10.0,13.34,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000071320121WE,,fim_semana,2.53,1.08,0.3,4.83,4.83,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000071896778MT,0.0,fim_semana,1.17,5.35,4.75,-0.88,-0.88,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000072062898MZ,,fim_semana,0.55,0.46,0.39,0.24,0.24,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000072360785PM,,fim_semana,1.2,0.54,0.3,2.22,2.22,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000072905653PA,,fim_semana,3.15,1.34,0.3,6.03,6.03,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000072907284XR,,fim_semana,2.45,1.1,0.3,4.5,4.5,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000072927102CQ,,fim_semana,0.77,0.36,0.3,1.36,1.36,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000073231742VK,0.0,fim_semana,3.15,2.85,0.3,0.99,0.99,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000073432223VB,,fim_semana,2.79,1.18,0.3,5.36,5.36,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000073481266XH,0.0,fim_semana,1.72,1.67,0.3,0.16,0.16,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000073573036KH,,fim_semana,42.33,43.33,5.58,-0.18,-0.18,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000073717386HC,,fim_semana,5.94,3.71,2.04,1.09,1.09,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000073720434JD,,fim_semana,19.04,8.17,2.98,3.64,3.64,desvio,acima,alta,17,histórico fim_semana,2.5
PT0002000073961094BC,,fim_semana,5.2,2.2,0.3,10.0,10.01,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000073961128JP,,fim_semana,0.88,0.38,0.3,1.66,1.66,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000074499424AN,,fim_semana,13.86,5.95,0.6,10.0,13.3,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000074516162HY,,fim_semana,3.36,1.38,0.3,6.63,6.63,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000075637532JB,0.0,fim_semana,1.23,1.39,0.77,-0.2,-0.2,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000076063444QD,,fim_semana,3.53,1.53,0.3,6.66,6.66,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000076134941LE,,fim_semana,1.49,0.64,0.3,2.81,2.81,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000076549647HS,,fim_semana,0.55,0.24,0.3,1.04,1.04,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000076593445JK,,fim_semana,3.84,1.64,0.3,7.33,7.33,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000076595464DQ,,fim_semana,9.23,4.04,0.4,10.0,12.84,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000076805404YN,,fim_semana,1.88,0.8,0.3,3.61,3.61,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000076805608SD,,fim_semana,0.62,0.26,0.3,1.21,1.21,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000077111709FA,,fim_semana,2.32,1.01,0.3,4.36,4.36,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000077111733PG,,fim_semana,0.93,0.42,0.3,1.72,1.72,normal,acima,alta,12,histórico fim_semana,2.5
PT0002000077296616LJ,,fim_semana,2.39,1.02,0.3,4.58,4.58,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000077297266RL,,fim_semana,5.19,2.27,0.3,9.74,9.74,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000077297335GL,,fim_semana,9.04,3.85,0.39,10.0,13.48,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000077348081AG,,fim_semana,14.7,14.25,5.52,0.08,0.08,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000077394934QY,0.0,fim_semana,14.89,16.14,1.61,-0.78,-0.78,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000077586937SM,,fim_semana,3.32,1.55,0.3,5.88,5.88,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000077647404EM,1.0,fim_semana,3.98,5.61,3.61,-0.45,-0.45,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000078140706BA,,fim_semana,4.14,5.92,1.83,-0.97,-0.97,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000078207354XC,1.0,fim_semana,2.58,2.84,1.11,-0.23,-0.23,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000078233981HJ,1.0,fim_semana,4.15,3.19,1.32,0.73,0.73,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000078294957RQ,0.0,fim_semana,1.64,1.71,0.3,-0.24,-0.24,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000078424866ZK,,fim_semana,16.83,7.16,0.72,10.0,13.5,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000078441876HB,0.0,fim_semana,220.04,152.12,37.11,1.83,1.83,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000078618376XD,,fim_semana,2.41,1.05,0.3,4.54,4.54,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000078980058AQ,,fim_semana,4.78,1.89,0.3,9.63,9.63,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000079469719HF,,fim_semana,23.34,29.35,4.34,-1.39,-1.39,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000079471477WV,,fim_semana,10.65,2.91,0.96,8.06,8.06,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000079471581FY,,fim_semana,7.84,3.31,0.33,10.0,13.67,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000080238674DA,,fim_semana,4.27,1.81,0.3,8.22,8.22,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000080276117GW,,fim_semana,6.14,2.61,0.3,10.0,11.77,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000080461298MX,,fim_semana,6.9,2.97,0.3,10.0,13.09,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000081344542CP,1.0,fim_semana,3.1,3.64,2.35,-0.23,-0.23,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000081398935QY,,fim_semana,2.17,0.94,0.3,4.12,4.12,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000081722388AX,,fim_semana,8.3,3.5,0.35,10.0,13.73,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000081997398TD,0.0,fim_semana,42.08,21.65,8.87,2.3,2.3,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000082549706RH,0.0,fim_semana,4.17,4.95,0.5,-1.54,-1.54,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000083148707DF,,fim_semana,15.88,6.94,0.69,10.0,12.88,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000084047066ZD,,fim_semana,1.09,0.46,0.3,2.12,2.12,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000084047077ZC,,fim_semana,11.1,4.76,0.48,10.0,13.35,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000084047099SL,,fim_semana,2.95,1.23,0.3,5.74,5.74,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000085216752VF,,fim_semana,1.72,0.75,0.3,3.26,3.26,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000085878838FS,,fim_semana,8.23,3.5,0.35,10.0,13.54,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000085879034QG,,fim_semana,2.73,1.17,0.3,5.22,5.22,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000085879056VA,,fim_semana,0.31,0.14,0.3,0.55,0.55,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000086712913TH,,fim_semana,3.17,1.34,0.3,6.12,6.12,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000087509609RV,,fim_semana,2.63,1.15,0.3,4.94,4.94,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000087509611RL,,fim_semana,2.14,0.91,0.3,4.1,4.1,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000087509622WF,,fim_semana,4.83,2.13,0.3,9.01,9.01,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000087509666GM,,fim_semana,0.0,0.0,0.3,0.0,0.0,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000087509688MG,,fim_semana,5.71,2.44,0.3,10.0,10.89,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000087844686BF,,fim_semana,5.73,2.47,0.3,10.0,10.88,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000087844697BH,,fim_semana,6.56,2.76,0.3,10.0,12.67,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000087844711ND,,fim_semana,2.5,1.1,0.3,4.69,4.69,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000089588024TZ,,fim_semana,2.83,1.22,0.3,5.35,5.35,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000089588046RJ,,fim_semana,3.42,1.46,0.3,6.55,6.55,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000100113293JT,0.0,fim_semana,35.77,37.99,3.8,-0.58,-0.58,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000101964938LF,0.0,fim_semana,2.1,1.93,0.3,0.58,0.58,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000102325527BW,,fim_semana,5.72,2.41,0.3,10.0,11.02,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000102367112WA,,fim_semana,3.94,1.68,0.3,7.52,7.52,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000102462268EP,,fim_semana,1.86,0.8,0.3,3.53,3.53,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000102936404ME,1.0,fim_semana,4.22,5.07,0.71,-1.19,-1.19,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000103026532ZJ,,fim_semana,2.25,0.98,0.3,4.25,4.25,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000103476489GK,,fim_semana,4.77,2.14,0.3,8.77,8.77,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000103647515BL,,fim_semana,0.17,0.28,0.3,-0.38,-0.38,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000104441112QR,,fim_semana,0.25,0.11,0.3,0.47,0.47,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000104466334PS,,fim_semana,0.71,0.28,0.3,1.41,1.41,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000105067638RF,,fim_semana,0.38,0.16,0.3,0.72,0.72,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000105483259QH,1.0,fim_semana,0.51,0.49,0.3,0.08,0.08,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000105580814AF,,fim_semana,4.28,1.83,0.3,8.17,8.17,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000105712308QX,,fim_semana,1.4,0.61,0.3,2.65,2.65,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000106102375RC,,fim_semana,10.19,6.57,2.02,1.79,1.79,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000106706086FG,,fim_semana,0.81,0.35,0.3,1.54,1.54,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000107046231FW,0.0,fim_semana,0.7,0.67,0.3,0.1,0.1,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000107172384HT,1.0,fim_semana,6.65,5.89,1.91,0.39,0.39,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000107211573LC,,fim_semana,1.74,0.75,0.3,3.31,3.31,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000107676749GK,,fim_semana,4.7,2.03,0.3,8.89,8.89,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000107950678TC,,fim_semana,2.78,1.05,0.3,5.78,5.78,desvio,acima,alta,15,histórico fim_semana,2.5
