CPE,hora,cluster,cluster_origem,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000033074862LZ,16,0,historico,dia_util,22.0,10.5,1.05,10.0,10.95,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000033074862LZ,17,0,historico,dia_util,25.0,13.5,1.35,8.52,8.52,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000033074862LZ,18,0,historico,dia_util,21.0,13.0,1.3,6.15,6.15,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000033074862LZ,19,0,historico,dia_util,14.0,13.0,1.3,0.77,0.77,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000033074862LZ,20,0,historico,dia_util,14.0,13.0,1.3,0.77,0.77,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000033074862LZ,21,0,historico,dia_util,14.0,12.0,1.73,1.15,1.15,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000033074862LZ,22,0,historico,dia_util,13.0,13.0,1.3,0.0,0.0,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000033074862LZ,23,0,historico,dia_util,13.0,12.33,1.23,0.54,0.54,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068855003AK,0,0,atribuido,dia_util,7.0,7.0,0.7,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,1,0,atribuido,dia_util,6.0,7.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,2,0,atribuido,dia_util,6.0,6.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,3,0,atribuido,dia_util,6.0,6.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,4,0,atribuido,dia_util,6.0,6.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,5,0,atribuido,dia_util,6.0,6.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,6,0,atribuido,dia_util,6.0,6.0,0.6,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,7,0,atribuido,dia_util,11.0,6.5,0.71,6.36,6.36,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,8,0,atribuido,dia_util,18.0,7.0,1.41,7.78,7.78,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,9,0,atribuido,dia_util,24.0,8.0,2.83,5.66,5.66,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,10,0,atribuido,dia_util,46.0,9.0,1.41,10.0,26.16,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,11,0,atribuido,dia_util,54.0,10.0,2.83,10.0,15.56,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,12,0,atribuido,dia_util,74.0,13.0,1.41,10.0,43.13,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,13,0,atribuido,dia_util,90.0,16.0,2.83,10.0,26.16,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,14,0,atribuido,dia_util,93.0,17.5,6.36,10.0,11.86,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,15,0,atribuido,dia_util,86.0,18.0,7.07,9.62,9.62,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,16,0,atribuido,dia_util,116.0,17.0,5.66,10.0,17.5,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,17,0,atribuido,dia_util,111.0,16.0,4.24,10.0,22.39,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,18,0,atribuido,dia_util,109.0,14.5,3.54,10.0,26.73,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,19,0,atribuido,dia_util,74.0,17.5,6.36,8.88,8.88,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,20,0,atribuido,dia_util,30.0,10.5,4.95,3.94,3.94,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068855003AK,21,0,atribuido,dia_util,17.0,7.33,0.73,10.0,13.18,desvio,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068855003AK,22,0,atribuido,dia_util,14.0,7.0,1.0,7.0,7.0,desvio,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068855003AK,23,0,atribuido,dia_util,12.0,6.33,0.63,8.95,8.95,desvio,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068856267NC,0,0,atribuido,dia_util,24.0,24.0,2.4,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,1,0,atribuido,dia_util,25.0,25.5,2.55,-0.2,-0.2,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,2,0,atribuido,dia_util,24.0,24.5,2.45,-0.2,-0.2,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,3,0,atribuido,dia_util,23.0,24.0,2.4,-0.42,-0.42,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,4,0,atribuido,dia_util,26.0,25.5,2.55,0.2,0.2,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,5,0,atribuido,dia_util,24.0,24.0,2.4,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,6,0,atribuido,dia_util,23.0,20.0,2.0,1.5,1.5,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,7,0,atribuido,dia_util,22.0,17.5,1.75,2.57,2.57,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,8,0,atribuido,dia_util,38.0,17.5,1.75,10.0,11.71,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,9,0,atribuido,dia_util,43.0,17.0,1.7,10.0,15.29,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,10,0,atribuido,dia_util,53.0,16.5,1.65,10.0,22.12,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,11,0,atribuido,dia_util,42.0,17.5,2.12,10.0,11.55,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,12,0,atribuido,dia_util,43.0,16.5,1.65,10.0,16.06,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,13,0,atribuido,dia_util,42.0,16.5,1.65,10.0,15.45,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,14,0,atribuido,dia_util,51.0,17.5,1.75,10.0,19.14,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,15,0,atribuido,dia_util,43.0,17.0,1.7,10.0,15.29,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,16,0,atribuido,dia_util,26.0,16.5,1.65,5.76,5.76,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,17,0,atribuido,dia_util,18.0,17.0,1.7,0.59,0.59,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,18,0,atribuido,dia_util,18.0,17.5,1.75,0.29,0.29,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,19,0,atribuido,dia_util,19.0,18.5,1.85,0.27,0.27,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,20,0,atribuido,dia_util,24.0,23.5,2.35,0.21,0.21,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856267NC,21,0,atribuido,dia_util,25.0,22.67,3.21,0.73,0.73,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068856267NC,22,0,atribuido,dia_util,24.0,24.33,2.43,-0.14,-0.14,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856267NC,23,0,atribuido,dia_util,24.0,24.33,2.43,-0.14,-0.14,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856655YV,0,0,historico,dia_util,2.0,2.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,1,0,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,2,0,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,3,0,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,4,0,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,5,0,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,6,0,historico,dia_util,2.0,1.5,0.71,0.71,0.71,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,7,0,historico,dia_util,1.0,2.0,0.3,-3.33,-3.33,desvio,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,8,0,historico,dia_util,3.0,2.0,0.3,3.33,3.33,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,9,0,historico,dia_util,6.0,3.0,2.83,1.06,1.06,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,10,0,historico,dia_util,9.0,2.5,0.71,9.19,9.19,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,11,0,historico,dia_util,8.0,2.5,2.12,2.59,2.59,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,12,0,historico,dia_util,8.0,2.5,0.71,7.78,7.78,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,13,0,historico,dia_util,8.0,2.0,0.3,10.0,20.0,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,14,0,historico,dia_util,9.0,2.5,2.12,3.06,3.06,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,15,0,historico,dia_util,8.0,3.0,1.41,3.54,3.54,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,16,0,historico,dia_util,9.0,3.0,2.83,2.12,2.12,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,17,0,historico,dia_util,8.0,3.0,1.41,3.54,3.54,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,18,0,historico,dia_util,4.0,1.5,0.71,3.54,3.54,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,19,0,historico,dia_util,5.0,1.5,0.71,4.95,4.95,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,20,0,historico,dia_util,3.0,2.0,0.3,3.33,3.33,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856655YV,21,0,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856655YV,22,0,historico,dia_util,2.0,3.67,3.79,-0.44,-0.44,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856655YV,23,0,historico,dia_util,3.0,3.67,2.08,-0.32,-0.32,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856781NM,0,0,historico,dia_util,101.0,101.5,10.15,-0.05,-0.05,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,1,0,historico,dia_util,100.0,102.0,10.2,-0.2,-0.2,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,2,0,historico,dia_util,101.0,101.5,10.15,-0.05,-0.05,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,3,0,historico,dia_util,100.0,101.5,10.15,-0.15,-0.15,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,4,0,historico,dia_util,100.0,100.0,10.0,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,5,0,historico,dia_util,99.0,100.5,10.05,-0.15,-0.15,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,6,0,historico,dia_util,98.0,101.5,10.15,-0.34,-0.34,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,7,0,historico,dia_util,100.0,99.5,9.95,0.05,0.05,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,8,0,historico,dia_util,103.0,100.5,10.05,0.25,0.25,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,9,0,historico,dia_util,117.0,101.0,10.1,1.58,1.58,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,10,0,historico,dia_util,124.0,101.5,10.15,2.22,2.22,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,11,0,historico,dia_util,128.0,100.0,10.0,2.8,2.8,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,12,0,historico,dia_util,127.0,97.0,9.7,3.09,3.09,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,13,0,historico,dia_util,116.0,100.5,10.05,1.54,1.54,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,14,0,historico,dia_util,132.0,101.5,10.15,3.0,3.0,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,15,0,historico,dia_util,133.0,101.5,10.15,3.1,3.1,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,16,0,historico,dia_util,133.0,101.0,10.1,3.17,3.17,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,17,0,historico,dia_util,122.0,101.0,10.1,2.08,2.08,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,18,0,historico,dia_util,112.0,101.0,10.1,1.09,1.09,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,19,0,historico,dia_util,112.0,100.5,10.05,1.14,1.14,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,20,0,historico,dia_util,110.0,101.0,10.1,0.89,0.89,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856781NM,21,0,historico,dia_util,110.0,92.0,13.0,1.38,1.38,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068856781NM,22,0,historico,dia_util,110.0,101.33,10.13,0.86,0.86,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068856781NM,23,0,historico,dia_util,109.0,101.33,10.13,0.76,0.76,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068856826ZG,0,0,atribuido,dia_util,75.0,55.5,5.55,3.51,3.51,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,1,0,atribuido,dia_util,75.0,63.5,17.68,0.65,0.65,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,2,0,atribuido,dia_util,74.0,62.5,17.68,0.65,0.65,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,3,0,atribuido,dia_util,74.0,62.5,14.85,0.77,0.77,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,4,0,atribuido,dia_util,74.0,64.0,15.56,0.64,0.64,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,5,0,atribuido,dia_util,73.0,62.5,16.26,0.65,0.65,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,6,0,atribuido,dia_util,71.0,63.0,15.56,0.51,0.51,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,7,0,atribuido,dia_util,84.0,56.0,22.63,1.24,1.24,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,8,0,atribuido,dia_util,168.0,186.5,77.07,-0.24,-0.24,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,9,0,atribuido,dia_util,201.0,143.0,59.4,0.98,0.98,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,10,0,atribuido,dia_util,197.0,133.0,45.25,1.41,1.41,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,11,0,atribuido,dia_util,192.0,134.5,41.72,1.38,1.38,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,12,0,atribuido,dia_util,190.0,133.5,43.13,1.31,1.31,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,13,0,atribuido,dia_util,202.0,142.0,55.15,1.09,1.09,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,14,0,atribuido,dia_util,216.0,142.5,54.45,1.35,1.35,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,15,0,atribuido,dia_util,214.0,144.0,53.74,1.3,1.3,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,16,0,atribuido,dia_util,234.0,138.5,44.55,2.14,2.14,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,17,0,atribuido,dia_util,192.0,136.0,43.84,1.28,1.28,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,18,0,atribuido,dia_util,168.0,137.5,47.38,0.64,0.64,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,19,0,atribuido,dia_util,158.0,127.5,31.82,0.96,0.96,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,20,0,atribuido,dia_util,160.0,130.5,27.58,1.07,1.07,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,21,0,atribuido,dia_util,164.0,117.67,22.81,2.03,2.03,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068856826ZG,22,0,atribuido,dia_util,156.0,101.67,10.17,5.34,5.34,desvio,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068856826ZG,23,0,atribuido,dia_util,103.0,63.67,13.28,2.96,2.96,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068856872QG,0,1,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,1,1,historico,dia_util,1.0,0.5,0.71,0.71,0.71,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,2,1,historico,dia_util,0.0,1.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,3,1,historico,dia_util,0.0,1.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,4,1,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,5,1,historico,dia_util,3.0,0.5,0.71,3.54,3.54,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,6,1,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,7,1,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,8,1,historico,dia_util,0.0,2.0,1.41,-1.41,-1.41,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,9,1,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,10,1,historico,dia_util,0.0,1.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,11,1,historico,dia_util,4.0,0.5,0.71,4.95,4.95,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,12,1,historico,dia_util,4.0,0.0,0.3,10.0,13.33,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,13,1,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,14,1,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,15,1,historico,dia_util,0.0,1.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,16,1,historico,dia_util,1.0,1.0,1.41,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,17,1,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,18,1,historico,dia_util,2.0,0.5,0.71,2.12,2.12,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,19,1,historico,dia_util,1.0,0.0,0.3,3.33,3.33,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,20,1,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856872QG,21,1,historico,dia_util,0.0,0.67,1.15,-0.58,-0.58,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856872QG,22,1,historico,dia_util,0.0,0.67,0.58,-1.15,-1.15,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856872QG,23,1,historico,dia_util,0.0,0.67,1.15,-0.58,-0.58,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856906VS,0,0,historico,dia_util,25.0,24.0,2.4,0.42,0.42,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,1,0,historico,dia_util,24.0,23.5,2.35,0.21,0.21,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,2,0,historico,dia_util,24.0,23.5,2.35,0.21,0.21,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,3,0,historico,dia_util,26.0,24.5,2.45,0.61,0.61,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,4,0,historico,dia_util,24.0,24.5,2.45,-0.2,-0.2,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,5,0,historico,dia_util,25.0,24.5,2.45,0.2,0.2,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,6,0,historico,dia_util,20.0,21.5,2.15,-0.7,-0.7,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,7,0,historico,dia_util,18.0,19.0,1.9,-0.53,-0.53,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,8,0,historico,dia_util,20.0,19.0,1.9,0.53,0.53,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,9,0,historico,dia_util,27.0,23.0,2.3,1.74,1.74,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,10,0,historico,dia_util,26.0,25.5,2.55,0.2,0.2,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,11,0,historico,dia_util,30.0,26.0,2.6,1.54,1.54,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,12,0,historico,dia_util,32.0,25.0,2.5,2.8,2.8,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,13,0,historico,dia_util,46.0,23.5,2.35,9.57,9.57,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,14,0,historico,dia_util,36.0,24.0,2.4,5.0,5.0,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,15,0,historico,dia_util,36.0,23.5,2.35,5.32,5.32,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,16,0,historico,dia_util,34.0,25.0,2.5,3.6,3.6,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,17,0,historico,dia_util,20.0,19.0,1.9,0.53,0.53,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,18,0,historico,dia_util,22.0,20.0,2.0,1.0,1.0,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,19,0,historico,dia_util,22.0,19.5,1.95,1.28,1.28,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,20,0,historico,dia_util,22.0,23.5,2.35,-0.64,-0.64,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,21,0,historico,dia_util,26.0,27.0,6.08,-0.16,-0.16,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856906VS,22,0,historico,dia_util,30.0,30.0,3.0,0.0,0.0,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856906VS,23,0,historico,dia_util,31.0,28.33,2.83,0.94,0.94,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068856952LS,0,2,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.0
